CCL,Floor,MinBuildingAge,BuildingNum,UnitNum,x,y,GFA,CLASS_NUM,TYPE_NUM,WIFIHK_NUM,POI_DIVERSITY,SMK_TYPE,RGD_TYPE,BUS_TYPE,MIN_TYPE,MAL_TYPE,CVS_TYPE,RCP_TYPE,CPO_TYPE,SGD_TYPE,PLG_TYPE,BAS_TYPE,CMC_TYPE,TOI_TYPE,POB_TYPE,KDG_TYPE,CHU_TYPE,PRS_TYPE,SES_TYPE,EES_TYPE,PAV_TYPE,LIB_TYPE,SMK_DIST,RGD_DIST,BUS_DIST,MIN_DIST,MAL_DIST,CVS_DIST,RCP_DIST,CPO_DIST,SGD_DIST,PLG_DIST,BAS_DIST,CMC_DIST,TOI_DIST,POB_DIST,KDG_DIST,CHU_DIST,PRS_DIST,SES_DIST,EES_DIST,PAV_DIST,LIB_DIST,New_price
191.35,4,18,3,1040,834436,811695,655,17,68,105,4.158254845,10,24,14,15,10,16,23,25,9,5,7,8,13,16,35,23,11,11,35,34,3,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.48
191.35,2,17,4,1216,841225,815869,952,15,65,96,4.058632535,14,21,11,6,10,24,31,29,10,11,8,8,13,17,65,34,11,7,18,35,5,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,8.28
191.35,6,27,1,66,832800,816148,641,15,69,110,4.053532244,27,35,6,6,11,40,13,22,6,17,8,8,34,35,59,24,19,9,33,35,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9.42
191.35,2,45,1,89,836145,815555,302,17,88,234,3.961996566,14,34,16,11,29,59,9,60,10,13,6,7,20,38,21,24,6,5,24,8,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.9
191.35,6,58,1,53,832564,816603,546,15,66,90,4.107567471,22,28,5,6,10,29,13,19,6,15,8,8,28,26,50,21,17,9,23,27,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,6
191.35,9,36,4,912,831338,815698,297,16,60,43,3.911655878,11,29,4,5,3,17,7,10,7,7,7,6,17,10,34,14,6,1,17,45,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4.48
191.35,2,27,2,348,833303,815817,1063,15,82,142,4.025137312,30,35,22,6,17,55,17,26,7,15,7,6,37,56,53,18,17,6,39,42,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,21.8
191.35,2,25,1,48,836813,822645,468,14,53,56,3.998212856,5,16,6,7,7,15,18,21,12,11,12,5,15,13,49,15,10,9,24,57,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,5.96
191.35,3,16,1,89,830908,815343,1090,15,60,29,4.047005082,8,20,7,9,1,14,9,10,7,7,7,4,12,11,17,6,3,2,24,25,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,21.68
191.35,2,4,4,470,841908,815031,1175,15,57,63,4.130891247,10,19,5,10,9,17,26,26,6,13,8,6,10,14,40,24,9,8,21,29,4,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,29.5
191.35,3,27,34,9812,833205,811583,794,16,55,64,4.128234831,10,11,11,9,11,13,11,25,8,4,6,6,8,8,24,11,7,3,9,32,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,10.38
191.35,3,8,1,133,832085,814815,670,15,36,3,2.876458648,0,9,0,5,0,2,4,4,1,1,3,0,11,5,0,0,0,1,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.98
191.35,3,56,3,323,831603,816189,800,16,64,61,4.018076546,15,24,5,6,7,24,7,15,4,11,7,9,21,16,52,22,11,5,17,34,2,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,4.59
191.35,1,1,1,264,832607,816498,254,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.16
191.35,2,1,1,264,832607,816498,250,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.61
191.35,1,1,1,264,832607,816498,253,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.13
191.35,2,21,6,2213,831810,816232,1339,16,63,76,4.008820117,21,28,4,9,7,30,10,15,4,14,7,9,22,19,57,21,10,5,18,36,2,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,25
191.35,2,19,1,108,833034,816493,893,15,79,119,4.083898345,28,32,15,6,14,42,15,23,6,17,8,6,33,41,55,20,15,9,31,30,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,13
191.35,6,35,61,12696,840727,816260,691,15,64,87,4.003927633,15,20,12,8,8,24,21,32,10,4,6,7,10,18,60,31,10,5,18,42,4,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.4
191.35,1,58,1,131,831217,816082,580,14,54,45,4.007728258,12,20,4,5,6,18,5,12,7,8,7,6,14,11,36,15,7,0,20,28,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5
191.35,9,44,1,83,831372,815982,380,16,61,51,4.022469152,14,23,4,5,6,18,6,14,7,10,8,7,17,12,39,16,8,3,20,39,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4.1
191.35,2,32,4,732,840999,815941,867,15,64,100,4.050473971,15,25,11,8,11,27,30,31,12,10,10,10,13,22,76,35,12,7,17,36,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,10.68
191.35,2,37,7,2100,842273,814317,620,16,66,84,4.08119053,12,19,4,9,8,15,27,34,9,8,6,8,9,16,30,17,7,9,28,37,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.41
191.35,9,41,4,896,842093,814518,474,15,62,86,4.072716683,11,20,3,8,10,15,23,32,5,9,7,8,10,16,36,14,7,9,30,31,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,5.2
191.35,4,45,1,70,836222,815314,505,16,87,239,4.008526767,14,38,16,12,31,59,10,58,15,13,6,7,20,41,25,25,8,6,18,14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.8
191.35,7,9,1,117,841400,815513,622,15,64,79,4.095484443,12,17,8,6,8,19,31,25,7,12,7,7,12,15,47,31,9,8,20,32,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.68
191.35,3,10,1,238,836004,815087,1176,16,84,202,3.985401448,11,36,14,2,16,46,10,53,14,14,6,7,22,34,17,23,6,5,24,13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.8
191.35,2,27,34,9812,833205,811583,659,16,55,64,4.128234831,10,11,11,9,11,13,11,25,8,4,6,6,8,8,24,11,7,3,9,32,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,9.2
191.35,1,25,8,2340,843695,814134,693,14,45,40,4.003293674,7,9,4,3,6,10,19,19,10,5,4,7,6,8,21,10,5,10,26,39,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5.7
191.35,6,44,12,2826,840031,815960,474,15,58,64,3.936024992,11,20,9,3,6,21,14,27,10,3,6,5,10,16,51,18,7,3,13,38,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,6.33
191.35,2,6,1,92,831942,816267,213,16,64,82,4.023022817,22,28,5,9,7,33,12,17,5,15,6,8,24,21,60,23,11,6,21,33,2,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.8
191.35,3,52,3,565,837169,815778,550,16,72,151,4.064025313,15,27,20,12,31,47,7,44,20,8,5,5,20,38,44,20,9,10,28,19,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,8
191.35,1,25,2,214,840572,816153,1046,15,64,89,3.976591515,14,22,11,5,7,25,20,31,10,5,5,7,12,21,63,30,9,6,18,44,4,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,17.5
191.35,2,43,1,43,836168,815574,273,17,88,237,3.970831861,14,32,16,11,32,59,9,59,10,13,6,7,20,40,22,24,6,5,25,10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3.48
191.35,4,14,77,2753,831704,813303,776,14,48,38,4.122353219,7,9,8,8,6,6,15,19,1,5,3,1,7,11,7,7,7,7,15,13,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,16.5
191.35,1,58,3,71,841135,815640,388,15,62,86,4.056921051,15,19,9,6,10,24,31,27,10,11,8,8,13,18,65,34,11,7,20,35,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5.07
191.35,2,41,3,633,832151,816353,459,15,67,89,4.015477275,20,25,5,7,7,29,13,21,3,14,3,8,19,21,53,25,12,7,22,32,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,6.7
191.35,2,6,1,150,833451,812291,255,16,58,87,4.138242839,11,15,10,17,11,19,15,23,8,6,7,9,12,10,33,22,9,5,13,44,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
191.35,1,33,17,2295,841119,816299,766,15,64,95,4.04220807,14,18,11,6,9,25,22,26,11,6,7,8,12,19,60,33,10,5,15,33,4,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,11.88
191.35,2,30,1,48,838296,816710,570,14,65,84,4.060886201,18,27,15,6,16,36,11,33,5,10,10,5,15,19,64,27,13,14,24,22,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6.35
191.35,6,35,61,12696,840377,816477,902,16,66,74,4.011202822,12,20,11,4,6,26,15,31,10,5,7,4,11,19,54,18,9,5,14,24,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,15
191.35,5,37,1,104,839703,816661,374,16,65,82,4.104454167,8,19,16,4,7,25,11,35,8,11,8,6,12,17,35,13,12,4,15,23,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4.38
191.35,4,16,4,372,838116,815095,1170,16,47,25,4.036318644,6,14,10,2,3,9,2,10,13,4,4,4,11,14,18,8,8,7,28,22,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,25.15
191.35,4,37,2,400,841346,815488,334,14,62,79,4.097022341,13,17,8,6,8,19,31,25,9,12,7,7,12,15,47,32,9,7,20,33,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.58
191.35,2,25,1,48,836813,822645,373,14,53,56,3.998212856,5,16,6,7,7,15,18,21,12,11,12,5,15,13,49,15,10,9,24,57,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,5.18
191.35,1,1,1,264,832607,816498,244,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.75
191.35,1,27,1,44,832562,816468,335,15,66,94,4.090714835,22,31,5,6,10,29,13,20,6,15,8,8,30,28,51,23,17,9,26,33,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.46
191.35,9,1,1,264,832607,816498,254,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.84
191.35,5,27,2,504,839962,816048,675,16,60,54,4.000810691,11,19,9,3,6,23,13,30,10,4,7,4,10,17,42,17,7,4,12,32,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,8
191.35,5,43,1,30,833937,815529,567,15,83,138,3.936100456,19,37,26,4,20,49,13,26,4,8,4,3,39,64,29,16,11,5,40,38,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.5
191.35,2,14,77,2753,831777,812722,1053,14,44,43,4.182468753,8,8,8,6,8,7,12,21,2,6,4,5,7,11,13,6,6,6,11,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19.2
191.35,2,35,10,2180,840231,816241,587,16,65,75,3.977709802,12,21,11,4,6,27,15,31,10,4,7,5,13,20,57,21,9,5,13,36,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8.2
191.35,2,22,2,496,830901,815875,804,15,55,29,3.968499305,8,22,4,5,2,12,5,7,7,6,7,4,9,8,23,8,2,1,19,24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,13.5
191.35,1,35,32,6645,840379,816007,1056,15,64,76,3.97543224,13,21,11,5,7,25,18,30,10,5,5,6,14,21,59,23,10,5,16,46,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,17.25
191.35,2,37,1,92,838244,816896,168,14,61,82,4.007815572,16,24,13,5,16,34,10,32,4,9,4,5,13,17,64,26,13,14,23,19,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2.38
191.35,1,5,1,191,832379,816537,460,15,65,84,4.041454331,21,23,4,6,7,27,10,21,5,14,7,6,22,24,53,23,15,8,22,31,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,11
191.35,1,33,48,6504,842638,815379,556,15,56,34,4.007454645,1,9,1,4,3,8,17,12,3,7,3,3,9,8,17,7,4,4,16,19,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,8.14
191.35,1,34,6,1488,842457,813872,615,16,69,85,4.054433787,12,19,4,9,8,15,22,34,11,8,6,8,10,16,28,16,6,9,30,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7.38
191.35,4,21,8,3098,843874,814228,1203,14,40,26,4.01492852,4,8,4,3,3,7,12,17,10,5,4,7,6,7,17,8,4,8,19,32,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,16.15
191.35,1,39,4,704,842147,814184,620,16,66,85,4.054838082,12,18,3,9,8,15,23,32,9,8,6,8,9,16,28,12,6,8,27,40,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,7
191.35,1,35,1,90,832528,816294,367,15,68,93,4.059594436,22,29,4,6,9,29,13,20,6,15,8,8,30,27,55,24,18,9,30,40,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5.5
191.35,1,35,61,12696,840690,816260,675,15,64,86,4.011036966,15,21,12,8,8,25,21,31,10,4,5,7,11,20,60,31,10,5,18,39,4,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7.25
191.35,2,41,27,4328,832173,813327,694,15,50,45,4.129279892,8,9,8,8,8,7,15,21,1,6,3,3,7,10,13,7,7,7,14,20,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,8.5
191.35,1,33,48,6504,842687,815317,583,15,57,25,3.999190838,2,7,1,3,3,8,16,12,3,7,4,2,8,7,20,7,4,5,16,19,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8.21
191.35,1,35,61,12696,840652,816260,784,15,64,88,3.995768842,14,21,11,5,7,25,20,31,9,5,5,7,12,20,60,28,10,5,18,39,4,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,13.28
191.35,1,50,1,680,839955,816134,450,16,63,57,4.002863196,9,18,9,3,6,23,14,30,10,4,8,3,10,16,42,18,8,4,14,31,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,4.03
191.35,2,28,2,1216,840946,815388,737,14,57,79,4.06409609,15,18,9,8,8,21,27,27,11,8,7,8,9,16,54,32,10,6,17,37,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,4.6
191.35,5,21,6,2213,831810,816232,1398,16,63,76,4.008820117,21,28,4,9,7,30,10,15,4,14,7,9,22,19,57,21,10,5,18,36,2,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,29.8
191.35,1,32,1,42,835150,834329,348,15,65,118,4.147771227,15,28,14,14,18,30,36,56,11,15,17,15,16,15,55,43,15,17,26,55,6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.6
191.35,4,41,6,1320,834193,812381,502,16,65,109,4.155476094,9,18,7,16,9,16,18,20,7,6,5,8,11,13,31,24,9,8,22,35,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.7
191.35,8,56,2,624,838588,816915,615,14,64,98,4.068249659,16,21,14,5,14,34,12,34,5,10,6,7,12,18,57,28,14,14,22,19,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.38
191.35,3,34,3,924,837794,816558,719,14,61,76,4.033769646,15,26,11,3,16,32,8,25,15,7,8,3,18,18,62,25,9,14,25,26,2,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,10.2
191.35,2,54,1,1864,833346,816172,465,15,81,151,4.024381124,29,31,24,4,18,59,17,28,7,15,7,6,33,57,55,22,17,7,37,30,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.15
191.35,9,1,1,264,832607,816498,381,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10.07
191.35,1,1,1,264,832607,816498,250,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.96
191.35,1,1,1,264,832607,816498,253,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.29
191.35,1,1,1,264,832607,816498,196,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.1
191.35,1,1,1,264,832607,816498,381,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10.51
191.35,1,1,1,264,832607,816498,214,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.09
191.35,1,1,1,264,832607,816498,381,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10.01
191.35,1,1,1,264,832607,816498,252,15,68,97,4.087633722,22,31,5,6,10,33,13,20,6,16,8,8,31,29,51,23,18,9,25,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.09
191.35,4,38,1,96,838265,816899,317,14,61,83,4.022838568,16,25,14,5,16,34,10,31,5,9,5,5,13,17,64,26,13,14,23,18,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3.84
191.35,6,35,61,12696,840760,816516,1029,15,62,72,3.987656632,12,14,10,1,6,23,16,29,9,4,5,6,11,17,53,22,9,5,14,24,4,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,17.9
191.35,1,29,11,3240,844057,813839,579,14,38,21,3.941002013,3,9,4,3,3,7,9,10,10,4,4,5,5,6,17,3,3,7,18,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.1
191.35,2,35,1,90,832528,816294,362,15,68,93,4.059594436,22,29,4,6,9,29,13,20,6,15,8,8,30,27,55,24,18,9,30,40,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5.8
191.35,5,29,2,360,839198,809260,785,17,46,17,3.79983955,4,8,2,4,2,2,8,9,1,4,0,2,10,5,9,4,1,0,15,18,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,6.7
191.35,3,24,3,992,833981,811732,803,17,68,96,4.171489632,12,19,14,17,13,20,20,27,11,7,8,10,11,13,42,24,11,7,18,43,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10
191.35,2,27,5,1550,842815,813851,692,16,67,98,4.049764777,12,21,6,9,9,18,26,39,13,9,7,13,12,17,43,18,7,9,32,51,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.43
191.35,1,16,1,73,830637,815882,633,15,50,24,3.986621798,7,17,6,4,1,12,3,6,6,5,5,4,7,5,18,5,2,1,16,18,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,9.8
191.35,1,42,1,68,831337,816096,339,15,58,52,4.036231364,13,22,4,5,7,18,5,14,7,10,8,7,16,12,39,16,8,3,17,36,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2
191.35,1,40,2,92,831194,816057,672,14,52,44,4.004109343,12,20,4,5,5,18,5,12,7,8,7,6,13,10,34,14,6,0,20,28,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7.84
191.35,5,41,3,633,832139,816385,452,15,67,89,4.015634289,20,25,5,7,7,29,12,21,3,14,3,8,18,20,53,25,12,7,22,30,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.55
191.35,2,17,5,2020,841209,816263,436,15,66,95,4.036739793,14,21,11,6,10,25,25,27,10,9,7,9,11,18,66,32,9,5,15,32,5,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,7.16
191.35,2,38,2,300,838779,817051,341,15,64,90,4.08625299,14,18,13,4,13,31,12,32,3,11,7,6,10,15,44,23,12,9,21,18,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,5.45
191.35,7,27,34,9812,833205,811583,798,16,55,64,4.128234831,10,11,11,9,11,13,11,25,8,4,6,6,8,8,24,11,7,3,9,32,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,11.91
191.35,1,29,1,110,841613,815517,503,15,64,79,4.087571177,12,18,8,6,8,19,28,23,5,11,6,8,11,15,44,29,9,7,19,34,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.6
191.35,2,42,4,369,836321,815454,482,17,88,249,3.984764073,15,32,17,13,38,63,10,62,15,13,6,7,19,44,29,26,8,6,20,11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.15
191.35,3,54,1,1864,833346,816172,465,15,81,151,4.024381124,29,31,24,4,18,59,17,28,7,15,7,6,33,57,55,22,17,7,37,30,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.7
191.35,1,43,33,1515,831716,813797,1520,13,44,28,3.872729568,5,7,2,10,4,5,11,11,0,1,1,0,6,13,3,3,4,5,11,14,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,16.88
191.35,7,5,1,170,841103,815776,500,15,64,97,4.052441462,15,21,11,7,11,25,30,29,10,11,9,9,12,20,71,36,12,7,18,36,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,9.75
191.35,4,21,8,3098,843928,814088,824,14,40,24,3.98033134,3,9,4,3,3,7,12,13,10,4,4,5,5,6,17,8,4,8,19,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.3
191.35,1,27,4,2432,840649,815655,751,16,63,93,4.012529471,16,22,12,8,10,26,24,31,12,7,6,7,10,19,68,33,10,5,17,41,5,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,4.3
191.35,2,13,1,155,833153,816429,531,15,79,123,4.052447474,28,33,17,4,13,49,14,23,6,16,8,6,32,45,50,20,15,9,34,30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.28
191.35,1,0,1,138,835189,818497,186,15,86,262,4.01081828,22,20,7,8,24,66,12,33,6,10,6,5,20,24,24,37,12,8,33,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,5.06
191.35,5,48,1,24,836968,814288,1100,15,56,21,3.995996756,7,17,6,1,1,4,7,7,11,5,1,1,10,14,18,6,10,6,16,17,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,11.68
191.35,1,22,1,96,833638,816033,538,15,83,164,4.008809524,27,35,32,4,21,58,18,33,8,11,8,4,39,61,41,20,14,5,45,44,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,8.12
191.35,5,23,1,88,832563,816437,469,15,67,95,4.084493877,22,31,5,6,10,29,13,20,6,15,8,8,30,28,52,23,17,9,27,35,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.06
191.35,3,26,3,784,838862,816882,974,15,65,93,4.116001383,14,19,14,5,13,35,12,33,6,12,8,6,13,18,47,25,14,12,22,19,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.3
191.35,8,45,1,88,838806,816884,450,15,64,96,4.104211043,14,21,15,5,13,33,12,34,6,11,8,6,11,16,49,27,13,14,23,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5.4
191.35,1,36,14,2393,837977,816908,1176,14,63,75,3.955644342,16,24,11,5,15,34,7,28,4,6,4,5,11,16,62,26,10,12,18,16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,20.88
191.35,2,33,2,493,837775,815948,1210,16,63,114,4.123870333,18,31,17,14,30,42,10,33,15,8,7,5,19,29,55,23,12,16,30,31,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.6
191.35,9,38,2,300,838779,817051,365,15,64,90,4.08625299,14,18,13,4,13,31,12,32,3,11,7,6,10,15,44,23,12,9,21,18,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4.85
